"Time (s)","Pressure (hPa)"
3.070391930E3,8.225935669E2
3.070491930E3,8.225938721E2
3.070591930E3,8.225935669E2
3.070691930E3,8.225934448E2
3.070791930E3,8.225932617E2
3.070891930E3,8.225926514E2
3.070991930E3,8.225920410E2
3.071091930E3,8.225912476E2
3.071191930E3,8.225904541E2
3.071291930E3,8.225882568E2
3.071391930E3,8.225866699E2
3.071491930E3,8.225849609E2
3.071591930E3,8.225832520E2
3.071691930E3,8.225798340E2
3.071791930E3,8.225779419E2
3.071891930E3,8.225762329E2
3.071991930E3,8.225743408E2
3.072091930E3,8.225707397E2
3.072191930E3,8.225690308E2
3.072291930E3,8.225671387E2
3.072391930E3,8.225648193E2
3.072491930E3,8.225620117E2
3.072591930E3,8.225559082E2
3.072691930E3,8.225529785E2
3.072791930E3,8.225502930E2
3.072891930E3,8.225476074E2
3.072991930E3,8.225430908E2
3.073091930E3,8.225410767E2
3.073191930E3,8.225391846E2
3.073291930E3,8.225374756E2
3.073391930E3,8.225334473E2
3.073491930E3,8.225309448E2
3.073591930E3,8.225285645E2
3.073691930E3,8.225259399E2
3.073791930E3,8.225210571E2
3.073891930E3,8.225188599E2
3.073991930E3,8.225170288E2
3.074091930E3,8.225156250E2
3.074191930E3,8.225140381E2
3.074291930E3,8.225134277E2
3.074391930E3,8.225128174E2
3.074491930E3,8.225123291E2
3.074591930E3,8.225118408E2
3.074691930E3,8.225117188E2
3.074791930E3,8.225115356E2
3.074891930E3,8.225110474E2
3.074991930E3,8.225100098E2
3.075091930E3,8.225095215E2
3.075191930E3,8.225090332E2
3.075291930E3,8.225089111E2
3.075391930E3,8.225085449E2
3.075491930E3,8.225082397E2
3.075591930E3,8.225079346E2
3.075691930E3,8.225073242E2
3.075791930E3,8.225056152E2
3.075891930E3,8.225046387E2
3.075991930E3,8.225039062E2
3.076091930E3,8.225029297E2
3.076191930E3,8.225021973E2
3.076291930E3,8.225018311E2
3.076391930E3,8.225014038E2
3.076491930E3,8.225012207E2
3.076591930E3,8.225009155E2
3.076691930E3,8.225007324E2
3.076791930E3,8.225010986E2
3.076891930E3,8.225012207E2
3.076991930E3,8.225012207E2
3.077091930E3,8.225010986E2
3.077191930E3,8.225009155E2
3.077291930E3,8.225007324E2
3.077391930E3,8.225006104E2
3.077491930E3,8.225006104E2
3.077591930E3,8.225006104E2
3.077691930E3,8.225007324E2
3.077791930E3,8.225012207E2
3.077891930E3,8.225018311E2
3.077991930E3,8.225023193E2
3.078091930E3,8.225029297E2
3.078191930E3,8.225036011E2
3.078291930E3,8.225051270E2
3.078391930E3,8.225062256E2
3.078491930E3,8.225075073E2
3.078591930E3,8.225089111E2
3.078691930E3,8.225124512E2
3.078791930E3,8.225143433E2
3.078891930E3,8.225162354E2
3.078991930E3,8.225184326E2
3.079091930E3,8.225227661E2
3.079191930E3,8.225254517E2
3.079291930E3,8.225276489E2
3.079391930E3,8.225293579E2
3.079491930E3,8.225329590E2
3.079591930E3,8.225341797E2
3.079691930E3,8.225355835E2
3.079791930E3,8.225369873E2
3.079891930E3,8.225394897E2
3.079991930E3,8.225404663E2
3.080091930E3,8.225412598E2
3.080191930E3,8.225418701E2
3.080291930E3,8.225429688E2
3.080391930E3,8.225433960E2
3.080491930E3,8.225437012E2
3.080591930E3,8.225438843E2
3.080691930E3,8.225430908E2
3.080791930E3,8.225424805E2
3.080891930E3,8.225418701E2
3.080991930E3,8.225408936E2
3.081091930E3,8.225390625E2
3.081191930E3,8.225377808E2
3.081291930E3,8.225363770E2
3.081391930E3,8.225349731E2
3.081491930E3,8.225327759E2
3.081591930E3,8.225319824E2
3.081691930E3,8.225315552E2
3.081791930E3,8.225310669E2
3.081891930E3,8.225293579E2
3.081991930E3,8.225279541E2
3.082091930E3,8.225263672E2
3.082191930E3,8.225249634E2
3.082291930E3,8.225235596E2
3.082391930E3,8.225204468E2
3.082491930E3,8.225188599E2
3.082591930E3,8.225174561E2
3.082691930E3,8.225162354E2
3.082791930E3,8.225137329E2
3.082891930E3,8.225126343E2
3.082991930E3,8.225117188E2
3.083091930E3,8.225104370E2
3.083191930E3,8.225079346E2
3.083291930E3,8.225068359E2
3.083391930E3,8.225056152E2
3.083491930E3,8.225042114E2
3.083591930E3,8.225020142E2
3.083691930E3,8.225007324E2
3.083791930E3,8.224995117E2
3.083891930E3,8.224982910E2
3.083991930E3,8.224956055E2
3.084091930E3,8.224943848E2
3.084191930E3,8.224929199E2
3.084291930E3,8.224915161E2
3.084391930E3,8.224887085E2
3.084491930E3,8.224874878E2
3.084591930E3,8.224865723E2
3.084691930E3,8.224859009E2
3.084791930E3,8.224849854E2
3.084891930E3,8.224849854E2
3.084991930E3,8.224848022E2
3.085091930E3,8.224849854E2
3.085191930E3,8.224857788E2
3.085291930E3,8.224862061E2
3.085391930E3,8.224868774E2
3.085491930E3,8.224876099E2
3.085591930E3,8.224893799E2
3.085691930E3,8.224901123E2
3.085791930E3,8.224909058E2
3.085891930E3,8.224916992E2
3.085991930E3,8.224931030E2
3.086091930E3,8.224937134E2
3.086191930E3,8.224942017E2
3.086291930E3,8.224942017E2
3.086391930E3,8.224940186E2
3.086491930E3,8.224940186E2
3.086591930E3,8.224940186E2
3.086691930E3,8.224940186E2
3.086791930E3,8.224946899E2
3.086891930E3,8.224943848E2
3.086991930E3,8.224940186E2
3.087091930E3,8.224940186E2
3.087191930E3,8.224940186E2
3.087291930E3,8.224943848E2
3.087391930E3,8.224946899E2
3.087491930E3,8.224953003E2
3.087591930E3,8.224957886E2
3.087691930E3,8.224971924E2
3.087791930E3,8.224984131E2
3.087891930E3,8.224995117E2
3.087991930E3,8.225006104E2
3.088091930E3,8.225021973E2
3.088191930E3,8.225029297E2
3.088291930E3,8.225034180E2
3.088391930E3,8.225037231E2
3.088491930E3,8.225046387E2
3.088591930E3,8.225051270E2
3.088691930E3,8.225054321E2
3.088791930E3,8.225059204E2
3.088891930E3,8.225064087E2
3.088991930E3,8.225065308E2
3.089091930E3,8.225067139E2
3.089191930E3,8.225071411E2
3.089291930E3,8.225078125E2
3.089391930E3,8.225084229E2
3.089491930E3,8.225090332E2
3.089591930E3,8.225101318E2
3.089691930E3,8.225128174E2
3.089791930E3,8.225140381E2
3.089891930E3,8.225154419E2
3.089991930E3,8.225168457E2
3.090091930E3,8.225196533E2
3.090191930E3,8.225213623E2
3.090291930E3,8.225229492E2
3.090391930E3,8.225243530E2
3.090491930E3,8.225271606E2
3.090591930E3,8.225284424E2
3.090691930E3,8.225295410E2
3.090791930E3,8.225302734E2
3.090891930E3,8.225321655E2
3.090991930E3,8.225330811E2
3.091091930E3,8.225340576E2
3.091191930E3,8.225349731E2
3.091291930E3,8.225357666E2
3.091391930E3,8.225358887E2
3.091491930E3,8.225355835E2
3.091591930E3,8.225352783E2
3.091691930E3,8.225349731E2
3.091791930E3,8.225348511E2
3.091891930E3,8.225348511E2
3.091991930E3,8.225343628E2
3.092091930E3,8.225330811E2
3.092191930E3,8.225321655E2
3.092291930E3,8.225315552E2
3.092391930E3,8.225305786E2
3.092491930E3,8.225291748E2
3.092591930E3,8.225284424E2
3.092691930E3,8.225276489E2
3.092791930E3,8.225273438E2
3.092891930E3,8.225268555E2
3.092991930E3,8.225259399E2
3.093091930E3,8.225252686E2
3.093191930E3,8.225243530E2
3.093291930E3,8.225232544E2
3.093391930E3,8.225212402E2
3.093491930E3,8.225201416E2
3.093591930E3,8.225192261E2
3.093691930E3,8.225181274E2
3.093791930E3,8.225157471E2
3.093891930E3,8.225145264E2
3.093991930E3,8.225135498E2
3.094091930E3,8.225129395E2
3.094191930E3,8.225121460E2
3.094291930E3,8.225120239E2
3.094391930E3,8.225120239E2
3.094491930E3,8.225118408E2
3.094591930E3,8.225115356E2
3.094691930E3,8.225112305E2
3.094791930E3,8.225107422E2
3.094891930E3,8.225103149E2
3.094991930E3,8.225092163E2
3.095091930E3,8.225089111E2
3.095191930E3,8.225084229E2
3.095291930E3,8.225081177E2
3.095391930E3,8.225068359E2
3.095491930E3,8.225062256E2
3.095591930E3,8.225057373E2
3.095691930E3,8.225051270E2
3.095791930E3,8.225046387E2
3.095891930E3,8.225048218E2
3.095991930E3,8.225048218E2
3.096091930E3,8.225050049E2
3.096191930E3,8.225051270E2
3.096291930E3,8.225053101E2
3.096391930E3,8.225053101E2
3.096491930E3,8.225054321E2
3.096591930E3,8.225054321E2
3.096691930E3,8.225056152E2
3.096791930E3,8.225056152E2
3.096891930E3,8.225056152E2
3.096991930E3,8.225053101E2
3.097091930E3,8.225048218E2
3.097191930E3,8.225040283E2
3.097291930E3,8.225031128E2
3.097391930E3,8.225007324E2
3.097491930E3,8.224995117E2
3.097591930E3,8.224985962E2
3.097691930E3,8.224978027E2
3.097791930E3,8.224965210E2
3.097891930E3,8.224960938E2
3.097991930E3,8.224953003E2
3.098091930E3,8.224945068E2
3.098191930E3,8.224931030E2
3.098291930E3,8.224926147E2
3.098391930E3,8.224924927E2
3.098491930E3,8.224924927E2
3.098591930E3,8.224921875E2
3.098691930E3,8.224921875E2
3.098791930E3,8.224921875E2
3.098891930E3,8.224923096E2
3.098991930E3,8.224927979E2
3.099091930E3,8.224932861E2
3.099191930E3,8.224935913E2
3.099291930E3,8.224938965E2
3.099391930E3,8.224943848E2
3.099491930E3,8.224954224E2
3.099591930E3,8.224963989E2
3.099691930E3,8.224976196E2
3.099791930E3,8.224989014E2
3.099891930E3,8.225026245E2
3.099991930E3,8.225048218E2
3.100091930E3,8.225071411E2
3.100191930E3,8.225096436E2
3.100291930E3,8.225142212E2
3.100391930E3,8.225162354E2
3.100491930E3,8.225182495E2
3.100591930E3,8.225201416E2
3.100691930E3,8.225234375E2
3.100791930E3,8.225246582E2
3.100891930E3,8.225257568E2
3.100991930E3,8.225265503E2
3.101091930E3,8.225263672E2
3.101191930E3,8.225257568E2
3.101291930E3,8.225246582E2
3.101391930E3,8.225232544E2
3.101491930E3,8.225195312E2
3.101591930E3,8.225173340E2
3.101691930E3,8.225148315E2
3.101791930E3,8.225124512E2
3.101891930E3,8.225079346E2
3.101991930E3,8.225059204E2
3.102091930E3,8.225042114E2
3.102191930E3,8.225029297E2
3.102291930E3,8.225007324E2
3.102391930E3,8.224996948E2
3.102491930E3,8.224985962E2
3.102591930E3,8.224976196E2
3.102691930E3,8.224960938E2
3.102791930E3,8.224954224E2
3.102891930E3,8.224949951E2
3.102991930E3,8.224940186E2
3.103091930E3,8.224926147E2
3.103191930E3,8.224920044E2
3.103291930E3,8.224913940E2
3.103391930E3,8.224910889E2
3.103491930E3,8.224902954E2
3.103591930E3,8.224902954E2
3.103691930E3,8.224902954E2
3.103791930E3,8.224904785E2
3.103891930E3,8.224910889E2
3.103991930E3,8.224912109E2
3.104091930E3,8.224913940E2
3.104191930E3,8.224913940E2
3.104291930E3,8.224912109E2
3.104391930E3,8.224913940E2
3.104491930E3,8.224913940E2
3.104591930E3,8.224915161E2
3.104691930E3,8.224926147E2
3.104791930E3,8.224934082E2
3.104891930E3,8.224943848E2
3.104991930E3,8.224956055E2
3.105091930E3,8.224989014E2
3.105191930E3,8.225010986E2
3.105291930E3,8.225036011E2
3.105391930E3,8.225061035E2
3.105491930E3,8.225087280E2
3.105591930E3,8.225135498E2
3.105691930E3,8.225159302E2
3.105791930E3,8.225184326E2
3.105891930E3,8.225212402E2
3.105991930E3,8.225263672E2
3.106091930E3,8.225288696E2
3.106191930E3,8.225313721E2
3.106291930E3,8.225340576E2
3.106391930E3,8.225391846E2
3.106491930E3,8.225419922E2
3.106591930E3,8.225444946E2
3.106691930E3,8.225471802E2
3.106791930E3,8.225524902E2
3.106891930E3,8.225548096E2
3.106991930E3,8.225574951E2
3.107091930E3,8.225595093E2
3.107191930E3,8.225632324E2
3.107291930E3,8.225648193E2
3.107391930E3,8.225662231E2
3.107491930E3,8.225667114E2
3.107591930E3,8.225657349E2
3.107691930E3,8.225643311E2
3.107791930E3,8.225621948E2
3.107891930E3,8.225592041E2
3.107991930E3,8.225523071E2
3.108091930E3,8.225485840E2
3.108191930E3,8.225449829E2
3.108291930E3,8.225413818E2
3.108391930E3,8.225348511E2
3.108491930E3,8.225315552E2
3.108591930E3,8.225282593E2
3.108691930E3,8.225251465E2
3.108791930E3,8.225188599E2
3.108891930E3,8.225160522E2
3.108991930E3,8.225135498E2
3.109091930E3,8.225114136E2
3.109191930E3,8.225075073E2
3.109291930E3,8.225056152E2
3.109391930E3,8.225039062E2
3.109491930E3,8.225021973E2
3.109591930E3,8.224985962E2
3.109691930E3,8.224967041E2
3.109791930E3,8.224948120E2
3.109891930E3,8.224927979E2
3.109991930E3,8.224888916E2
3.110091930E3,8.224863892E2
3.110191930E3,8.224840698E2
3.110291930E3,8.224810791E2
3.110391930E3,8.224746704E2
3.110491930E3,8.224715576E2
3.110591930E3,8.224685669E2
3.110691930E3,8.224655762E2
3.110791930E3,8.224602661E2
3.110891930E3,8.224577637E2
3.110991930E3,8.224551392E2
3.111091930E3,8.224528198E2
3.111191930E3,8.224506226E2
3.111291930E3,8.224464111E2
3.111391930E3,8.224443359E2
3.111491930E3,8.224426270E2
3.111591930E3,8.224411011E2
3.111691930E3,8.224389038E2
3.111791930E3,8.224384155E2
3.111891930E3,8.224379272E2
3.111991930E3,8.224379272E2
3.112091930E3,8.224379272E2
3.112191930E3,8.224381104E2
3.112291930E3,8.224385986E2
3.112391930E3,8.224390259E2
3.112491930E3,8.224406128E2
3.112591930E3,8.224415283E2
3.112691930E3,8.224431152E2
3.112791930E3,8.224450073E2
3.112891930E3,8.224485474E2
3.112991930E3,8.224506226E2
3.113091930E3,8.224523315E2
3.113191930E3,8.224538574E2
3.113291930E3,8.224562378E2
3.113391930E3,8.224571533E2
3.113491930E3,8.224576416E2
3.113591930E3,8.224582520E2
3.113691930E3,8.224592285E2
3.113791930E3,8.224593506E2
3.113891930E3,8.224595337E2
3.113991930E3,8.224598389E2
3.114091930E3,8.224601440E2
3.114191930E3,8.224604492E2
3.114291930E3,8.224606323E2
3.114391930E3,8.224609375E2
3.114491930E3,8.224613647E2
3.114591930E3,8.224620361E2
3.114691930E3,8.224624634E2
3.114791930E3,8.224631348E2
3.114891930E3,8.224645386E2
3.114991930E3,8.224651489E2
3.115091930E3,8.224654541E2
3.115191930E3,8.224657593E2
3.115291930E3,8.224663696E2
3.115391930E3,8.224673462E2
3.115491930E3,8.224685669E2
3.115591930E3,8.224698486E2
3.115691930E3,8.224737549E2
3.115791930E3,8.224757690E2
3.115891930E3,8.224779663E2
3.115991930E3,8.224802856E2
3.116091930E3,8.224848022E2
3.116191930E3,8.224868774E2
3.116291930E3,8.224887085E2
3.116391930E3,8.224904785E2
3.116491930E3,8.224932861E2
3.116591930E3,8.224946899E2
3.116691930E3,8.224959106E2
3.116791930E3,8.224973145E2
3.116891930E3,8.224989014E2
3.116991930E3,8.225025024E2
3.117091930E3,8.225048218E2
3.117191930E3,8.225070190E2
3.117291930E3,8.225090332E2
3.117391930E3,8.225128174E2
3.117491930E3,8.225143433E2
3.117591930E3,8.225160522E2
3.117691930E3,8.225178223E2
3.117791930E3,8.225213623E2
3.117891930E3,8.225229492E2
3.117991930E3,8.225240479E2
3.118091930E3,8.225249634E2
3.118191930E3,8.225260620E2
3.118291930E3,8.225260620E2
3.118391930E3,8.225262451E2
3.118491930E3,8.225262451E2
3.118591930E3,8.225256348E2
3.118691930E3,8.225249634E2
3.118791930E3,8.225241699E2
3.118891930E3,8.225232544E2
3.118991930E3,8.225209351E2
3.119091930E3,8.225195312E2
3.119191930E3,8.225182495E2
3.119291930E3,8.225170288E2
3.119391930E3,8.225149536E2
3.119491930E3,8.225139160E2
3.119591930E3,8.225126343E2
3.119691930E3,8.225112305E2
3.119791930E3,8.225081177E2
3.119891930E3,8.225065308E2
3.119991930E3,8.225053101E2
3.120091930E3,8.225039062E2
3.120191930E3,8.225017090E2
3.120291930E3,8.225010986E2
3.120391930E3,8.225006104E2
3.120491930E3,8.225003052E2
3.120591930E3,8.225000000E2
3.120691930E3,8.225000000E2
3.120791930E3,8.225000000E2
3.120891930E3,8.225000000E2
3.120991930E3,8.225000000E2
3.121091930E3,8.224996948E2
3.121191930E3,8.224993286E2
3.121291930E3,8.224989014E2
3.121391930E3,8.224974976E2
3.121491930E3,8.224967041E2
3.121591930E3,8.224960938E2
3.121691930E3,8.224954224E2
3.121791930E3,8.224953003E2
3.121891930E3,8.224954224E2
3.121991930E3,8.224957886E2
3.122091930E3,8.224962158E2
3.122191930E3,8.224978027E2
3.122291930E3,8.224985962E2
3.122391930E3,8.224995117E2
3.122491930E3,8.225003052E2
3.122591930E3,8.225009155E2
3.122691930E3,8.225018311E2
3.122791930E3,8.225020142E2
3.122891930E3,8.225021973E2
3.122991930E3,8.225023193E2
3.123091930E3,8.225031128E2
3.123191930E3,8.225037231E2
3.123291930E3,8.225040283E2
3.123391930E3,8.225045166E2
3.123491930E3,8.225048218E2
3.123591930E3,8.225050049E2
3.123691930E3,8.225051270E2
3.123791930E3,8.225051270E2
3.123891930E3,8.225050049E2
3.123991930E3,8.225046387E2
3.124091930E3,8.225045166E2
3.124191930E3,8.225043335E2
3.124291930E3,8.225045166E2
3.124391930E3,8.225050049E2
3.124491930E3,8.225056152E2
3.124591930E3,8.225062256E2
3.124691930E3,8.225071411E2
3.124791930E3,8.225075073E2
3.124891930E3,8.225075073E2
3.124991930E3,8.225073242E2
3.125091930E3,8.225073242E2
3.125191930E3,8.225070190E2
3.125291930E3,8.225067139E2
3.125391930E3,8.225061035E2
3.125491930E3,8.225053101E2
3.125591930E3,8.225051270E2
3.125691930E3,8.225051270E2
3.125791930E3,8.225053101E2
3.125891930E3,8.225053101E2
3.125991930E3,8.225053101E2
3.126091930E3,8.225051270E2
3.126191930E3,8.225050049E2
3.126291930E3,8.225045166E2
3.126391930E3,8.225045166E2
3.126491930E3,8.225046387E2
3.126591930E3,8.225050049E2
3.126691930E3,8.225054321E2
3.126791930E3,8.225053101E2
3.126891930E3,8.225050049E2
3.126991930E3,8.225040283E2
3.127091930E3,8.225021973E2
3.127191930E3,8.225012207E2
3.127291930E3,8.225001221E2
3.127391930E3,8.224992065E2
3.127491930E3,8.224984131E2
3.127591930E3,8.224967041E2
3.127691930E3,8.224962158E2
3.127791930E3,8.224962158E2
3.127891930E3,8.224962158E2
3.127991930E3,8.224965210E2
3.128091930E3,8.224967041E2
3.128191930E3,8.224968262E2
3.128291930E3,8.224970093E2
3.128391930E3,8.224968262E2
3.128491930E3,8.224965210E2
3.128591930E3,8.224960938E2
3.128691930E3,8.224954224E2
3.128791930E3,8.224942017E2
3.128891930E3,8.224935913E2
3.128991930E3,8.224926147E2
3.129091930E3,8.224916992E2
3.129191930E3,8.224895020E2
3.129291930E3,8.224882812E2
3.129391930E3,8.224871826E2
3.129491930E3,8.224863892E2
3.129591930E3,8.224852905E2
3.129691930E3,8.224849854E2
3.129791930E3,8.224848022E2
3.129891930E3,8.224846802E2
3.129991930E3,8.224841919E2
3.130091930E3,8.224843750E2
3.130191930E3,8.224844971E2
3.130291930E3,8.224848022E2
3.130391930E3,8.224854736E2
3.130491930E3,8.224855957E2
3.130591930E3,8.224855957E2
3.130691930E3,8.224855957E2
3.130791930E3,8.224852905E2
3.130891930E3,8.224851074E2
3.130991930E3,8.224848022E2
3.131091930E3,8.224843750E2
3.131191930E3,8.224837036E2
3.131291930E3,8.224832764E2
3.131391930E3,8.224827881E2
3.131491930E3,8.224824829E2
3.131591930E3,8.224816895E2
3.131691930E3,8.224818726E2
3.131791930E3,8.224818726E2
3.131891930E3,8.224822998E2
3.131991930E3,8.224833984E2
3.132091930E3,8.224843750E2
3.132191930E3,8.224854736E2
3.132291930E3,8.224865723E2
3.132391930E3,8.224877930E2
3.132491930E3,8.224904785E2
3.132591930E3,8.224916992E2
3.132691930E3,8.224929199E2
3.132791930E3,8.224940186E2
3.132891930E3,8.224957886E2
3.132991930E3,8.224963989E2
3.133091930E3,8.224968262E2
3.133191930E3,8.224970093E2
3.133291930E3,8.224960938E2
3.133391930E3,8.224949951E2
3.133491930E3,8.224934082E2
3.133591930E3,8.224916992E2
3.133691930E3,8.224880981E2
3.133791930E3,8.224862061E2
3.133891930E3,8.224846802E2
3.133991930E3,8.224830933E2
3.134091930E3,8.224816895E2
3.134191930E3,8.224819946E2
3.134291930E3,8.224826660E2
3.134391930E3,8.224837036E2
3.134491930E3,8.224865723E2
3.134591930E3,8.224877930E2
3.134691930E3,8.224890137E2
3.134791930E3,8.224904785E2
3.134891930E3,8.224921875E2
3.134991930E3,8.224927979E2
3.135091930E3,8.224934082E2
3.135191930E3,8.224942017E2
3.135291930E3,8.224962158E2
3.135391930E3,8.224974976E2
3.135491930E3,8.224985962E2
3.135591930E3,8.224992065E2
3.135691930E3,8.224987183E2
3.135791930E3,8.224979248E2
3.135891930E3,8.224970093E2
3.135991930E3,8.224957886E2
3.136091930E3,8.224926147E2
3.136191930E3,8.224912109E2
3.136291930E3,8.224895020E2
3.136391930E3,8.224880981E2
3.136491930E3,8.224851074E2
3.136591930E3,8.224833984E2
3.136691930E3,8.224815674E2
3.136791930E3,8.224796753E2
3.136891930E3,8.224755859E2
3.136991930E3,8.224735718E2
3.137091930E3,8.224716797E2
3.137191930E3,8.224699707E2
3.137291930E3,8.224670410E2
3.137391930E3,8.224655762E2
3.137491930E3,8.224643555E2
3.137591930E3,8.224629517E2
3.137691930E3,8.224604492E2
3.137791930E3,8.224596558E2
3.137891930E3,8.224590454E2
3.137991930E3,8.224587402E2
3.138091930E3,8.224592285E2
3.138191930E3,8.224596558E2
3.138291930E3,8.224604492E2
3.138391930E3,8.224613647E2
3.138491930E3,8.224629517E2
3.138591930E3,8.224670410E2
3.138691930E3,8.224693604E2
3.138791930E3,8.224716797E2
3.138891930E3,8.224743652E2
3.138991930E3,8.224796753E2
3.139091930E3,8.224822998E2
3.139191930E3,8.224851074E2
3.139291930E3,8.224876099E2
3.139391930E3,8.224923096E2
3.139491930E3,8.224946899E2
3.139591930E3,8.224967041E2
3.139691930E3,8.224989014E2
3.139791930E3,8.225032349E2
3.139891930E3,8.225056152E2
3.139991930E3,8.225081177E2
3.140091930E3,8.225106201E2
3.140191930E3,8.225154419E2
3.140291930E3,8.225174561E2
3.140391930E3,8.225193481E2
3.140491930E3,8.225207520E2
3.140591930E3,8.225231323E2
3.140691930E3,8.225241699E2
3.140791930E3,8.225248413E2
3.140891930E3,8.225249634E2
3.140991930E3,8.225245361E2
3.141091930E3,8.225238647E2
3.141191930E3,8.225231323E2
3.141291930E3,8.225218506E2
3.141391930E3,8.225188599E2
3.141491930E3,8.225173340E2
3.141591930E3,8.225154419E2
3.141691930E3,8.225135498E2
3.141791930E3,8.225095215E2
3.141891930E3,8.225075073E2
3.141991930E3,8.225054321E2
3.142091930E3,8.225039062E2
3.142191930E3,8.225015259E2
3.142291930E3,8.225007324E2
3.142391930E3,8.225000000E2
3.142491930E3,8.224995117E2
3.142591930E3,8.224987183E2
3.142691930E3,8.224984131E2
3.142791930E3,8.224979248E2
3.142891930E3,8.224978027E2
3.142991930E3,8.224974976E2
3.143091930E3,8.224973145E2
3.143191930E3,8.224971924E2
3.143291930E3,8.224970093E2
3.143391930E3,8.224970093E2
3.143491930E3,8.224971924E2
3.143591930E3,8.224974976E2
3.143691930E3,8.224979248E2
3.143791930E3,8.224989014E2
